1;2;10922.0;59118.0;18682.053771341543;8151.2746729584205;39797
1;1;17774.0;58704.0;48768.901;3462.520612240336;1532
2;2;11646.0;57774.0;18905.60153135537;7990.082989930998;38031
2;1;17686.0;58141.0;48752.28;3428.1795666462085;1496
3;2;12850.0;58386.0;19429.43848131362;7816.487521556627;33710
3;1;17872.0;58205.0;48765.083333333336;3409.4857490164563;1476
4;2;11442.0;58349.0;19393.064033604263;7833.805666448677;35074
4;1;18045.0;57843.0;48766.62525;3375.8149817503563;1473
5;1;17428.0;58428.0;48758.2176;3368.6461803026837;1501
5;2;11478.0;58050.0;19281.23508546551;7837.277479037581;35808
6;1;17050.0;59266.0;48774.685666666664;3385.599306913389;1551
6;2;12342.0;60246.0;19433.262218819225;7835.732444829506;34324
7;2;11868.0;59005.0;19387.235210905925;7815.597803250494;37014
7;1;17886.0;59199.0;48799.139142857144;3402.3026138516266;1798
8;2;12636.0;57994.0;19485.589262120615;7799.643928840184;38379
8;1;17960.0;60085.0;48797.18475;3402.9499170035756;1467
9;1;17600.0;58601.0;48810.04777777778;3397.590612207154;1493
9;2;11952.0;58090.0;19509.22239767725;7781.462105334032;40389
10;1;17972.0;58255.0;48810.7461;3388.359289818959;1492
10;2;12042.0;58434.0;19522.421977703325;7765.876368914627;36669
11;2;11434.0;60907.0;19455.450578721542;7775.406621627249;37355
11;1;17588.0;59190.0;48805.05745454545;3396.2707848319383;1593
12;2;14386.0;57993.0;19614.709144157256;7733.076511293971;35213
12;1;18139.0;58681.0;48798.137833333334;3393.1855301970854;1456
13;1;17815.0;61302.0;48811.42123076923;3405.541384628916;1434
13;2;12953.0;58863.0;19634.09514012156;7713.117621042442;45541
14;1;17575.0;59286.0;48818.4345;3402.2855659836578;1479
14;2;12288.0;59004.0;19655.67458195152;7695.432275925854;36762
15;1;17800.0;57860.0;48812.80966666667;3403.171738946712;1460
15;2;14135.0;58960.0;19757.617852700518;7673.494398254008;35055
16;1;18718.0;58244.0;48815.262;3397.89218690251;1521
16;2;13792.0;59647.0;19803.86901710843;7653.118516349057;36116
17;2;13866.0;57291.0;19870.46554703155;7635.301779451456;38045
17;1;19173.0;60543.0;48826.557;3402.7664680927946;1460
18;2;13040.0;58435.0;19881.870712235665;7630.744445642174;43896
18;1;18833.0;58714.0;48819.523944444445;3402.782787484215;1440
19;2;12353.0;59258.0;19874.509887378295;7626.21454897147;36963
19;1;18580.0;58247.0;48828.58826315789;3398.0132488668773;1499
20;1;17016.0;58863.0;48824.1287;3400.0613455486373;1529
20;2;11192.0;59615.0;19820.257832986666;7642.953578201122;39380
21;2;12810.0;58548.0;19816.82695046577;7627.563356842065;36224
21;1;18055.0;60973.0;48817.13442857143;3410.6912506349677;1469
22;1;16990.0;58485.0;48823.11927272727;3410.4180093303685;1473
22;2;12306.0;58022.0;19829.53358722266;7631.800857591609;34200
23;2;11573.0;59914.0;19850.519293406018;7649.881654773758;36950
23;1;17594.0;58718.0;48819.20465217391;3407.8861197899064;1484
24;1;17128.0;59877.0;48820.92345833333;3408.437410004111;1467
24;2;11403.0;59069.0;19816.547870917053;7665.77017321264;41555
25;1;17542.0;58185.0;48828.40344;3406.759445554226;1438
25;2;12741.0;58429.0;19831.637589625327;7651.7192684761185;40813
26;1;17573.0;58545.0;48832.199384615385;3402.6299901085576;1494
26;2;14865.0;59234.0;19894.10123287044;7641.725768019468;42191
27;2;12518.0;58448.0;19892.107304226007;7637.819875681611;35320
27;1;17962.0;58696.0;48830.8917037037;3400.0990826908755;1481
28;2;11115.0;59272.0;19851.071145044003;7654.805771304078;44233
28;1;17333.0;59109.0;48836.802;3400.209483340804;1525
29;1;16050.0;58485.0;48838.00451724138;3401.3031542567724;1480
29;2;13210.0;57795.0;19857.381944332326;7646.060008963031;36995
30;2;11623.0;59875.0;19851.91287846641;7657.262285627992;38537
30;1;17740.0;59697.0;48842.46943333333;3404.6401177133803;1497
